name,time,beacon,location,rssi,scanner
TestRSSI,1576203319451000000,0117C55D14E4,T1_1,-66,E6D9D20DD197
TestRSSI,1576203319556000000,0117C55D14E4,T1_1,-67,E96AF2C858BA
TestRSSI,1576203319621000000,0117C55D14E4,T1_1,-94,D2B6503554D7
TestRSSI,1576203319638000000,0117C55D14E4,T1_1,-76,DF231643E227
TestRSSI,1576203319727000000,0117C55D14E4,T1_1,-79,F1307ECB3B90
TestRSSI,1576203319727000000,0117C55D14E4,T1_1,-92,DB8B36A69C56
TestRSSI,1576203319727000000,0117C55D14E4,T1_1,-77,FB2EE01C18CE
TestRSSI,1576203319756000000,0117C55D14E4,T1_1,-75,CD4533FFC0E1
TestRSSI,1576203319766000000,0117C55D14E4,T1_1,-80,FB2EE01C18CE
TestRSSI,1576203319797000000,0117C55D14E4,T1_1,-74,CD4533FFC0E1
TestRSSI,1576203319868000000,0117C55D14E4,T1_1,-68,E96AF2C858BA
TestRSSI,1576203319881000000,0117C55D14E4,T1_1,-94,DB8B36A69C56
TestRSSI,1576203319882000000,0117C55D14E4,T1_1,-95,FDAE5980F28C
TestRSSI,1576203319928000000,0117C55D14E4,T1_1,-81,EC72840D9AD3
TestRSSI,1576203319979000000,0117C55D14E4,T1_1,-82,F1307ECB3B90
TestRSSI,1576203320042000000,0117C55D14E4,T1_1,-80,FB2EE01C18CE
TestRSSI,1576203320130000000,0117C55D14E4,T1_1,-75,F69A86823B96
TestRSSI,1576203320196000000,0117C55D14E4,T1_1,-70,E96AF2C858BA
TestRSSI,1576203320260000000,0117C55D14E4,T1_1,-66,E96AF2C858BA
TestRSSI,1576203320291000000,0117C55D14E4,T1_1,-75,DF231643E227
TestRSSI,1576203320310000000,0117C55D14E4,T1_1,-71,E13B805C6CB0
TestRSSI,1576203320332000000,0117C55D14E4,T1_1,-82,F1307ECB3B90
TestRSSI,1576203320411000000,0117C55D14E4,T1_1,-72,DF231643E227
TestRSSI,1576203320498000000,0117C55D14E4,T1_1,-75,F69A86823B96
TestRSSI,1576203320501000000,0117C55D14E4,T1_1,-67,E96AF2C858BA
TestRSSI,1576203320502000000,0117C55D14E4,T1_1,-75,CD4533FFC0E1
TestRSSI,1576203320510000000,0117C55D14E4,T1_1,-66,E96AF2C858BA
TestRSSI,1576203320670000000,0117C55D14E4,T1_1,-93,DB8B36A69C56
TestRSSI,1576203320682000000,0117C55D14E4,T1_1,-94,E43355CA8B96
TestRSSI,1576203320774000000,0117C55D14E4,T1_1,-68,E96AF2C858BA
TestRSSI,1576203320830000000,0117C55D14E4,T1_1,-67,E13B805C6CB0
TestRSSI,1576203320952000000,0117C55D14E4,T1_1,-67,E96AF2C858BA
TestRSSI,1576203321061000000,0117C55D14E4,T1_1,-75,DF231643E227
TestRSSI,1576203321172000000,0117C55D14E4,T1_1,-65,E96AF2C858BA
TestRSSI,1576203321172000000,0117C55D14E4,T1_1,-68,E6D9D20DD197
TestRSSI,1576203321235000000,0117C55D14E4,T1_1,-69,E6D9D20DD197
TestRSSI,1576203321269000000,0117C55D14E4,T1_1,-88,EC72840D9AD3
TestRSSI,1576203321278000000,0117C55D14E4,T1_1,-75,F69A86823B96
TestRSSI,1576203321278000000,0117C55D14E4,T1_1,-72,DF231643E227
TestRSSI,1576203321293000000,0117C55D14E4,T1_1,-67,E6D9D20DD197
TestRSSI,1576203321339000000,0117C55D14E4,T1_1,-89,F1307ECB3B90
TestRSSI,1576203321358000000,0117C55D14E4,T1_1,-78,EC72840D9AD3
TestRSSI,1576203321385000000,0117C55D14E4,T1_1,-94,D2B6503554D7
TestRSSI,1576203321386000000,0117C55D14E4,T1_1,-84,C400A2E19293
TestRSSI,1576203321439000000,0117C55D14E4,T1_1,-67,E96AF2C858BA
TestRSSI,1576203321456000000,0117C55D14E4,T1_1,-76,E6D9D20DD197
TestRSSI,1576203321485000000,0117C55D14E4,T1_1,-70,E13B805C6CB0
TestRSSI,1576203321485000000,0117C55D14E4,T1_1,-89,C400A2E19293
TestRSSI,1576203321598000000,0117C55D14E4,T1_1,-66,E6D9D20DD197
TestRSSI,1576203321683000000,0117C55D14E4,T1_1,-69,E96AF2C858BA
TestRSSI,1576203321732000000,0117C55D14E4,T1_1,-73,F69A86823B96
TestRSSI,1576203321782000000,0117C55D14E4,T1_1,-69,E6D9D20DD197
TestRSSI,1576203321843000000,0117C55D14E4,T1_1,-71,E13B805C6CB0
TestRSSI,1576203321897000000,0117C55D14E4,T1_1,-66,E6D9D20DD197
TestRSSI,1576203321900000000,0117C55D14E4,T1_1,-90,EC72840D9AD3
TestRSSI,1576203321928000000,0117C55D14E4,T1_1,-75,DF231643E227
TestRSSI,1576203322043000000,0117C55D14E4,T1_1,-67,E96AF2C858BA
TestRSSI,1576203322043000000,0117C55D14E4,T1_1,-78,EC72840D9AD3
TestRSSI,1576203322044000000,0117C55D14E4,T1_1,-97,E8FD0B453DC4
TestRSSI,1576203322082000000,0117C55D14E4,T1_1,-87,F1307ECB3B90
TestRSSI,1576203322126000000,0117C55D14E4,T1_1,-79,F1307ECB3B90
TestRSSI,1576203322178000000,0117C55D14E4,T1_1,-70,E6D9D20DD197
TestRSSI,1576203322209000000,0117C55D14E4,T1_1,-87,F1307ECB3B90
TestRSSI,1576203322244000000,0117C55D14E4,T1_1,-96,FDAE5980F28C
TestRSSI,1576203322244000000,0117C55D14E4,T1_1,-81,FB2EE01C18CE
TestRSSI,1576203322294000000,0117C55D14E4,T1_1,-78,EC72840D9AD3
TestRSSI,1576203322382000000,0117C55D14E4,T1_1,-68,E96AF2C858BA
TestRSSI,1576203322382000000,0117C55D14E4,T1_1,-75,CD4533FFC0E1
TestRSSI,1576203322383000000,0117C55D14E4,T1_1,-80,F1307ECB3B90
TestRSSI,1576203322383000000,0117C55D14E4,T1_1,-76,CD4533FFC0E1
TestRSSI,1576203322384000000,0117C55D14E4,T1_1,-76,CD4533FFC0E1
TestRSSI,1576203322407000000,0117C55D14E4,T1_1,-65,E96AF2C858BA
TestRSSI,1576203322423000000,0117C55D14E4,T1_1,-89,C400A2E19293
TestRSSI,1576203322493000000,0117C55D14E4,T1_1,-91,DD697EA75B68
TestRSSI,1576203322577000000,0117C55D14E4,T1_1,-77,E13B805C6CB0
