name,time,X,Y
TestSequenceLocation2,1582080356118614200,-6.2988634,7.4965611
TestSequenceLocation2,1582080356314607500,-6.1811352,7.416707
TestSequenceLocation2,1582080356520789400,-6.0607429,7.3841538
TestSequenceLocation2,1582080356762509000,-5.9194851,7.3036413
TestSequenceLocation2,1582080356814880100,-5.7661586,7.2290645
TestSequenceLocation2,1582080356918576200,-5.6543775,7.0885777
TestSequenceLocation2,1582080357016086000,-5.5332294,6.9937553
TestSequenceLocation2,1582080357118430500,-5.4329495,6.9114847
TestSequenceLocation2,1582080357216095400,-5.3625059,6.8557491
TestSequenceLocation2,1582080357317398300,-5.2756248,6.8054018
TestSequenceLocation2,1582080357518355700,-5.0728106,6.7285194
TestSequenceLocation2,1582080357615355200,-4.991221,6.704308
TestSequenceLocation2,1582080357764520300,-4.9240994,6.6820049
TestSequenceLocation2,1582080357819089900,-4.8260927,6.640409
TestSequenceLocation2,1582080357916333100,-4.7174921,6.64244
TestSequenceLocation2,1582080358215700100,-4.3416734,6.624
TestSequenceLocation2,1582080358415006700,-4.1314325,6.6153984
TestSequenceLocation2,1582080358614836400,-3.945529,6.7062345
TestSequenceLocation2,1582080358715374100,-3.8915098,6.6763287
TestSequenceLocation2,1582080358914606400,-3.6734228,6.7344575
TestSequenceLocation2,1582080359016561500,-3.6067274,6.701087
TestSequenceLocation2,1582080359114524300,-3.548131,6.6679568
TestSequenceLocation2,1582080359216005600,-3.4262483,6.6215477
TestSequenceLocation2,1582080359319999400,-3.3125694,6.60486
TestSequenceLocation2,1582080359415319400,-3.2309446,6.5866051
TestSequenceLocation2,1582080359515421900,-3.0997703,6.5881877
TestSequenceLocation2,1582080359616220800,-2.9721541,6.5763578
TestSequenceLocation2,1582080359715164300,-2.6765964,6.3959532
TestSequenceLocation2,1582080359815470200,-2.4882846,6.4268942
TestSequenceLocation2,1582080359915900000,-2.4284234,6.4782572
TestSequenceLocation2,1582080360015414600,-2.360894,6.4891977
TestSequenceLocation2,1582080360114872100,-2.2860148,6.4882636
TestSequenceLocation2,1582080360215910100,-2.2138398,6.469749
TestSequenceLocation2,1582080360315731400,-2.1269584,6.4474149
TestSequenceLocation2,1582080360417784000,-2.0320671,6.44778
TestSequenceLocation2,1582080360515269100,-1.9665071,6.4427218
TestSequenceLocation2,1582080360615816000,-1.7777592,6.2556348
TestSequenceLocation2,1582080360715583900,-1.7247206,6.2331142
TestSequenceLocation2,1582080360813707700,-1.5310935,6.2153888
TestSequenceLocation2,1582080360915183700,-1.3914841,6.1276841
TestSequenceLocation2,1582080361016375400,-1.2973058,6.0425954
TestSequenceLocation2,1582080361115713300,-1.2295706,5.9723873
TestSequenceLocation2,1582080361215146400,-1.1855227,5.8878179
TestSequenceLocation2,1582080361316242700,-1.1069622,5.8316693
TestSequenceLocation2,1582080361414736300,-1.0345746,5.8010249
TestSequenceLocation2,1582080361515141000,-1.0091679,5.7865438
TestSequenceLocation2,1582080361615091000,-0.99312776,5.7824273
TestSequenceLocation2,1582080361772795600,-0.95543879,5.7634292
TestSequenceLocation2,1582080361819141400,-0.93484759,5.7666707
TestSequenceLocation2,1582080361917056900,-0.94230527,5.7331352
TestSequenceLocation2,1582080362012675000,-0.94138974,5.6873384
TestSequenceLocation2,1582080362114801100,-0.94984794,5.6161332
TestSequenceLocation2,1582080362261520500,-0.93358278,5.5490465
TestSequenceLocation2,1582080362315198400,-0.93173325,5.4703126
TestSequenceLocation2,1582080362417394100,-0.84443361,5.30846
TestSequenceLocation2,1582080362514795000,-0.81280184,5.2157636
TestSequenceLocation2,1582080362615240100,-0.75509357,5.1301522
TestSequenceLocation2,1582080362715327600,-0.73880345,5.0384245
TestSequenceLocation2,1582080362815284000,-0.71508896,4.9566693
TestSequenceLocation2,1582080362914595700,-0.64456952,4.8278041
TestSequenceLocation2,1582080363015087800,-0.65248972,4.7972121
TestSequenceLocation2,1582080363114200000,-0.355563,4.5500536
TestSequenceLocation2,1582080363266638300,-0.41944572,4.5500655
TestSequenceLocation2,1582080363314031500,-0.41890943,4.571362
TestSequenceLocation2,1582080363415192900,-0.43093446,4.5596175
TestSequenceLocation2,1582080363516797600,-0.48943213,4.5102553
TestSequenceLocation2,1582080363615663300,-0.5560627,4.4284754
TestSequenceLocation2,1582080363759031400,-0.57166308,4.3241177
TestSequenceLocation2,1582080363813803600,-0.62070972,4.230691
TestSequenceLocation2,1582080363914621700,-0.67704034,4.161993
TestSequenceLocation2,1582080364015351600,-0.718809,4.0917611
TestSequenceLocation2,1582080364117124700,-0.74509585,3.9991729
TestSequenceLocation2,1582080364261092600,-0.75937063,3.9238238
TestSequenceLocation2,1582080364316939000,-0.79779547,3.8368115
TestSequenceLocation2,1582080364414987600,-0.76858836,3.7421033
TestSequenceLocation2,1582080364515748600,-0.67591119,3.649992
TestSequenceLocation2,1582080364616162600,-0.71158957,3.5535126
TestSequenceLocation2,1582080364715469300,-0.66285574,3.4590981
TestSequenceLocation2,1582080364814375800,-0.7052108,3.3521245
TestSequenceLocation2,1582080364916862700,-0.73172921,3.2697997
TestSequenceLocation2,1582080365013808900,-0.70194674,3.1936221
TestSequenceLocation2,1582080365113851200,-0.74193895,3.0921295
TestSequenceLocation2,1582080365215817400,-0.72780883,3.0077894
TestSequenceLocation2,1582080365314796700,-0.66486365,2.9164805
TestSequenceLocation2,1582080365416795300,-0.73427689,2.8419752
TestSequenceLocation2,1582080365514229500,-0.74234223,2.7507048
