name,time,beacon,rssi,scanner
SequenceRSSI,1578021615746000000,0117C55D14E4,-72,F1307ECB3B90
SequenceRSSI,1578021615754000000,0117C55D14E4,-77,E6D9D20DD197
SequenceRSSI,1578021615787000000,0117C55D14E4,-73,E6D9D20DD197
SequenceRSSI,1578021615931000000,0117C55D14E4,-75,E13B805C6CB0
SequenceRSSI,1578021615995000000,0117C55D14E4,-66,DF231643E227
SequenceRSSI,1578021615995000000,0117C55D14E4,-73,DD697EA75B68
SequenceRSSI,1578021616128000000,0117C55D14E4,-64,E13B805C6CB0
SequenceRSSI,1578021616128000000,0117C55D14E4,-70,F1307ECB3B90
SequenceRSSI,1578021616128000000,0117C55D14E4,-72,E96AF2C858BA
SequenceRSSI,1578021616128000000,0117C55D14E4,-79,D2B6503554D7
SequenceRSSI,1578021616128000000,0117C55D14E4,-74,EC72840D9AD3
SequenceRSSI,1578021616138000000,0117C55D14E4,-75,E6D9D20DD197
SequenceRSSI,1578021616221000000,0117C55D14E4,-69,CD4533FFC0E1
SequenceRSSI,1578021616276000000,0117C55D14E4,-75,F69A86823B96
SequenceRSSI,1578021616276000000,0117C55D14E4,-73,E13B805C6CB0
SequenceRSSI,1578021616342000000,0117C55D14E4,-77,CD4533FFC0E1
SequenceRSSI,1578021616373000000,0117C55D14E4,-71,F69A86823B96
SequenceRSSI,1578021616396000000,0117C55D14E4,-72,F1307ECB3B90
SequenceRSSI,1578021616409000000,0117C55D14E4,-76,E96AF2C858BA
SequenceRSSI,1578021616504000000,0117C55D14E4,-70,E96AF2C858BA
SequenceRSSI,1578021616579000000,0117C55D14E4,-72,E6D9D20DD197
SequenceRSSI,1578021616581000000,0117C55D14E4,-95,E8FD0B453DC4
SequenceRSSI,1578021616744000000,0117C55D14E4,-64,DF231643E227
SequenceRSSI,1578021616869000000,0117C55D14E4,-73,E6D9D20DD197
SequenceRSSI,1578021617040000000,0117C55D14E4,-93,FB2EE01C18CE
SequenceRSSI,1578021617151000000,0117C55D14E4,-93,FB2EE01C18CE
SequenceRSSI,1578021617152000000,0117C55D14E4,-94,FB2EE01C18CE
SequenceRSSI,1578021617177000000,0117C55D14E4,-73,E96AF2C858BA
SequenceRSSI,1578021617237000000,0117C55D14E4,-82,E96AF2C858BA
SequenceRSSI,1578021617424000000,0117C55D14E4,-97,F1EDAF28E08A
SequenceRSSI,1578021617456000000,0117C55D14E4,-95,F1EDAF28E08A
SequenceRSSI,1578021617492000000,0117C55D14E4,-73,E96AF2C858BA
SequenceRSSI,1578021617525000000,0117C55D14E4,-90,F1EDAF28E08A
SequenceRSSI,1578021617682000000,0117C55D14E4,-94,F1EDAF28E08A
SequenceRSSI,1578021617761000000,0117C55D14E4,-83,CD4533FFC0E1
SequenceRSSI,1578021617791000000,0117C55D14E4,-63,DF231643E227
SequenceRSSI,1578021617807000000,0117C55D14E4,-75,E96AF2C858BA
SequenceRSSI,1578021617836000000,0117C55D14E4,-88,FB2EE01C18CE
SequenceRSSI,1578021618105000000,0117C55D14E4,-69,E96AF2C858BA
SequenceRSSI,1578021618187000000,0117C55D14E4,-80,F69A86823B96
SequenceRSSI,1578021618188000000,0117C55D14E4,-71,E13B805C6CB0
SequenceRSSI,1578021618191000000,0117C55D14E4,-85,F69A86823B96
SequenceRSSI,1578021618229000000,0117C55D14E4,-68,DF231643E227
SequenceRSSI,1578021618229000000,0117C55D14E4,-88,F69A86823B96
SequenceRSSI,1578021618331000000,0117C55D14E4,-71,E96AF2C858BA
SequenceRSSI,1578021618391000000,0117C55D14E4,-82,FB2EE01C18CE
SequenceRSSI,1578021618502000000,0117C55D14E4,-68,E6D9D20DD197
SequenceRSSI,1578021618504000000,0117C55D14E4,-68,E6D9D20DD197
SequenceRSSI,1578021618513000000,0117C55D14E4,-68,E6D9D20DD197
SequenceRSSI,1578021618536000000,0117C55D14E4,-76,E96AF2C858BA
SequenceRSSI,1578021618540000000,0117C55D14E4,-88,CD4533FFC0E1
SequenceRSSI,1578021618547000000,0117C55D14E4,-75,E6D9D20DD197
SequenceRSSI,1578021618549000000,0117C55D14E4,-84,D2B6503554D7
SequenceRSSI,1578021618549000000,0117C55D14E4,-74,E6D9D20DD197
SequenceRSSI,1578021618549000000,0117C55D14E4,-87,FDAE5980F28C
SequenceRSSI,1578021618580000000,0117C55D14E4,-65,DF231643E227
SequenceRSSI,1578021618613000000,0117C55D14E4,-70,E96AF2C858BA
SequenceRSSI,1578021618674000000,0117C55D14E4,-75,F69A86823B96
SequenceRSSI,1578021618740000000,0117C55D14E4,-71,CD4533FFC0E1
SequenceRSSI,1578021618749000000,0117C55D14E4,-89,D2B6503554D7
SequenceRSSI,1578021618750000000,0117C55D14E4,-82,DD697EA75B68
SequenceRSSI,1578021618763000000,0117C55D14E4,-78,E6D9D20DD197
SequenceRSSI,1578021618803000000,0117C55D14E4,-76,E96AF2C858BA
