name,time,beacon,rssi,scanner
SequenceRSSI2,1582075738825000000,0117C55D14E4,-69,F69A86823B96
SequenceRSSI2,1582075738948000000,0117C55D14E4,-69,DD697EA75B68
SequenceRSSI2,1582075738978000000,0117C55D14E4,-65,F69A86823B96
SequenceRSSI2,1582075739197000000,0117C55D14E4,-64,F69A86823B96
SequenceRSSI2,1582075739206000000,0117C55D14E4,-77,E13B805C6CB0
SequenceRSSI2,1582075739207000000,0117C55D14E4,-76,E13B805C6CB0
SequenceRSSI2,1582075739211000000,0117C55D14E4,-69,F69A86823B96
SequenceRSSI2,1582075739274000000,0117C55D14E4,-56,CD4533FFC0E1
SequenceRSSI2,1582075739342000000,0117C55D14E4,-90,F1EDAF28E08A
SequenceRSSI2,1582075739365000000,0117C55D14E4,-90,E8FD0B453DC4
SequenceRSSI2,1582075739374000000,0117C55D14E4,-92,F1EDAF28E08A
SequenceRSSI2,1582075739380000000,0117C55D14E4,-82,D2B6503554D7
SequenceRSSI2,1582075739455000000,0117C55D14E4,-68,DD697EA75B68
SequenceRSSI2,1582075739548000000,0117C55D14E4,-64,EC72840D9AD3
SequenceRSSI2,1582075739795000000,0117C55D14E4,-68,EC72840D9AD3
SequenceRSSI2,1582075739811000000,0117C55D14E4,-71,DD697EA75B68
SequenceRSSI2,1582075739922000000,0117C55D14E4,-63,EC72840D9AD3
SequenceRSSI2,1582075739951000000,0117C55D14E4,-64,CD4533FFC0E1
SequenceRSSI2,1582075740187000000,0117C55D14E4,-63,EC72840D9AD3
SequenceRSSI2,1582075740208000000,0117C55D14E4,-62,F1307ECB3B90
SequenceRSSI2,1582075740211000000,0117C55D14E4,-73,DD697EA75B68
SequenceRSSI2,1582075740237000000,0117C55D14E4,-64,CD4533FFC0E1
SequenceRSSI2,1582075740298000000,0117C55D14E4,-68,DB8B36A69C56
SequenceRSSI2,1582075740454000000,0117C55D14E4,-73,D2B6503554D7
SequenceRSSI2,1582075740454000000,0117C55D14E4,-84,E96AF2C858BA
SequenceRSSI2,1582075740458000000,0117C55D14E4,-68,EC72840D9AD3
SequenceRSSI2,1582075740489000000,0117C55D14E4,-55,CD4533FFC0E1
SequenceRSSI2,1582075740520000000,0117C55D14E4,-78,E43355CA8B96
SequenceRSSI2,1582075740552000000,0117C55D14E4,-72,F1307ECB3B90
SequenceRSSI2,1582075740615000000,0117C55D14E4,-86,C400A2E19293
SequenceRSSI2,1582075740634000000,0117C55D14E4,-79,DD697EA75B68
SequenceRSSI2,1582075740638000000,0117C55D14E4,-68,F1307ECB3B90
SequenceRSSI2,1582075740650000000,0117C55D14E4,-76,E13B805C6CB0
SequenceRSSI2,1582075740703000000,0117C55D14E4,-93,E96AF2C858BA
SequenceRSSI2,1582075740785000000,0117C55D14E4,-54,CD4533FFC0E1
SequenceRSSI2,1582075740810000000,0117C55D14E4,-72,F69A86823B96
SequenceRSSI2,1582075740812000000,0117C55D14E4,-70,DD697EA75B68
SequenceRSSI2,1582075740813000000,0117C55D14E4,-71,F69A86823B96
SequenceRSSI2,1582075740816000000,0117C55D14E4,-64,F1307ECB3B90
SequenceRSSI2,1582075740850000000,0117C55D14E4,-65,DB8B36A69C56
SequenceRSSI2,1582075740866000000,0117C55D14E4,-81,C400A2E19293
SequenceRSSI2,1582075740866000000,0117C55D14E4,-84,F69A86823B96
SequenceRSSI2,1582075740866000000,0117C55D14E4,-77,FDAE5980F28C
SequenceRSSI2,1582075740903000000,0117C55D14E4,-77,F69A86823B96
SequenceRSSI2,1582075740989000000,0117C55D14E4,-82,FDAE5980F28C
SequenceRSSI2,1582075740998000000,0117C55D14E4,-72,F69A86823B96
SequenceRSSI2,1582075741025000000,0117C55D14E4,-70,EC72840D9AD3
SequenceRSSI2,1582075741031000000,0117C55D14E4,-63,F1307ECB3B90
SequenceRSSI2,1582075741089000000,0117C55D14E4,-91,E43355CA8B96
SequenceRSSI2,1582075741194000000,0117C55D14E4,-76,FDAE5980F28C
SequenceRSSI2,1582075741194000000,0117C55D14E4,-78,F69A86823B96
SequenceRSSI2,1582075741200000000,0117C55D14E4,-63,DB8B36A69C56
SequenceRSSI2,1582075741397000000,0117C55D14E4,-76,DF231643E227
SequenceRSSI2,1582075741397000000,0117C55D14E4,-74,F69A86823B96
SequenceRSSI2,1582075741400000000,0117C55D14E4,-67,EC72840D9AD3
SequenceRSSI2,1582075741400000000,0117C55D14E4,-95,E96AF2C858BA
SequenceRSSI2,1582075741425000000,0117C55D14E4,-73,DD697EA75B68
SequenceRSSI2,1582075741425000000,0117C55D14E4,-92,F1EDAF28E08A
SequenceRSSI2,1582075741528000000,0117C55D14E4,-63,DB8B36A69C56
SequenceRSSI2,1582075741528000000,0117C55D14E4,-64,EC72840D9AD3
SequenceRSSI2,1582075741528000000,0117C55D14E4,-80,F1EDAF28E08A
SequenceRSSI2,1582075741561000000,0117C55D14E4,-77,FDAE5980F28C
SequenceRSSI2,1582075741563000000,0117C55D14E4,-81,F69A86823B96
SequenceRSSI2,1582075741590000000,0117C55D14E4,-70,F1307ECB3B90
SequenceRSSI2,1582075741683000000,0117C55D14E4,-73,F1307ECB3B90
SequenceRSSI2,1582075741688000000,0117C55D14E4,-57,EC72840D9AD3
SequenceRSSI2,1582075741691000000,0117C55D14E4,-89,E8FD0B453DC4
SequenceRSSI2,1582075741696000000,0117C55D14E4,-70,CD4533FFC0E1
SequenceRSSI2,1582075741713000000,0117C55D14E4,-85,E43355CA8B96
SequenceRSSI2,1582075741756000000,0117C55D14E4,-82,C400A2E19293
SequenceRSSI2,1582075741772000000,0117C55D14E4,-75,F69A86823B96
SequenceRSSI2,1582075741801000000,0117C55D14E4,-81,FDAE5980F28C
SequenceRSSI2,1582075741801000000,0117C55D14E4,-65,EC72840D9AD3
SequenceRSSI2,1582075741813000000,0117C55D14E4,-68,CD4533FFC0E1
SequenceRSSI2,1582075741824000000,0117C55D14E4,-66,DB8B36A69C56
SequenceRSSI2,1582075741887000000,0117C55D14E4,-75,DD697EA75B68
SequenceRSSI2,1582075741907000000,0117C55D14E4,-70,F1307ECB3B90
SequenceRSSI2,1582075741916000000,0117C55D14E4,-89,E96AF2C858BA
SequenceRSSI2,1582075742430000000,0117C55D14E4,-69,CD4533FFC0E1
SequenceRSSI2,1582075742432000000,0117C55D14E4,-81,E13B805C6CB0
SequenceRSSI2,1582075742439000000,0117C55D14E4,-69,DB8B36A69C56
SequenceRSSI2,1582075742446000000,0117C55D14E4,-66,DD697EA75B68
SequenceRSSI2,1582075742486000000,0117C55D14E4,-80,DF231643E227
SequenceRSSI2,1582075742546000000,0117C55D14E4,-67,EC72840D9AD3
SequenceRSSI2,1582075742575000000,0117C55D14E4,-81,E96AF2C858BA
SequenceRSSI2,1582075742591000000,0117C55D14E4,-66,F1307ECB3B90
SequenceRSSI2,1582075742608000000,0117C55D14E4,-73,CD4533FFC0E1
SequenceRSSI2,1582075742632000000,0117C55D14E4,-75,E43355CA8B96
SequenceRSSI2,1582075742641000000,0117C55D14E4,-75,D2B6503554D7
SequenceRSSI2,1582075742718000000,0117C55D14E4,-69,EC72840D9AD3
SequenceRSSI2,1582075742825000000,0117C55D14E4,-84,DF231643E227
SequenceRSSI2,1582075742871000000,0117C55D14E4,-93,F1EDAF28E08A
SequenceRSSI2,1582075742874000000,0117C55D14E4,-82,F1EDAF28E08A
SequenceRSSI2,1582075742875000000,0117C55D14E4,-66,DB8B36A69C56
SequenceRSSI2,1582075742900000000,0117C55D14E4,-66,EC72840D9AD3
SequenceRSSI2,1582075742959000000,0117C55D14E4,-68,DD697EA75B68
SequenceRSSI2,1582075742986000000,0117C55D14E4,-83,D2B6503554D7
SequenceRSSI2,1582075743034000000,0117C55D14E4,-63,F1307ECB3B90
SequenceRSSI2,1582075743063000000,0117C55D14E4,-76,FDAE5980F28C
SequenceRSSI2,1582075743142000000,0117C55D14E4,-78,F69A86823B96
SequenceRSSI2,1582075743144000000,0117C55D14E4,-62,F1307ECB3B90
SequenceRSSI2,1582075743161000000,0117C55D14E4,-81,FDAE5980F28C
SequenceRSSI2,1582075743161000000,0117C55D14E4,-80,F69A86823B96
SequenceRSSI2,1582075743174000000,0117C55D14E4,-70,EC72840D9AD3
SequenceRSSI2,1582075743240000000,0117C55D14E4,-88,F1EDAF28E08A
SequenceRSSI2,1582075743258000000,0117C55D14E4,-74,D2B6503554D7
SequenceRSSI2,1582075743259000000,0117C55D14E4,-68,F1307ECB3B90
SequenceRSSI2,1582075743259000000,0117C55D14E4,-76,CD4533FFC0E1
SequenceRSSI2,1582075743275000000,0117C55D14E4,-81,E13B805C6CB0
SequenceRSSI2,1582075743356000000,0117C55D14E4,-74,E43355CA8B96
SequenceRSSI2,1582075743366000000,0117C55D14E4,-64,DB8B36A69C56
SequenceRSSI2,1582075743368000000,0117C55D14E4,-72,FDAE5980F28C
SequenceRSSI2,1582075743389000000,0117C55D14E4,-86,F1EDAF28E08A
SequenceRSSI2,1582075743418000000,0117C55D14E4,-83,DF231643E227
SequenceRSSI2,1582075743440000000,0117C55D14E4,-79,FDAE5980F28C
SequenceRSSI2,1582075743457000000,0117C55D14E4,-73,EC72840D9AD3
SequenceRSSI2,1582075743459000000,0117C55D14E4,-72,F1307ECB3B90
SequenceRSSI2,1582075743562000000,0117C55D14E4,-72,D2B6503554D7
SequenceRSSI2,1582075743572000000,0117C55D14E4,-75,F1EDAF28E08A
SequenceRSSI2,1582075743628000000,0117C55D14E4,-74,D2B6503554D7
SequenceRSSI2,1582075743628000000,0117C55D14E4,-78,E43355CA8B96
SequenceRSSI2,1582075743628000000,0117C55D14E4,-70,DD697EA75B68
SequenceRSSI2,1582075743649000000,0117C55D14E4,-83,F1EDAF28E08A
SequenceRSSI2,1582075743753000000,0117C55D14E4,-66,EC72840D9AD3
SequenceRSSI2,1582075743799000000,0117C55D14E4,-72,E43355CA8B96
SequenceRSSI2,1582075743826000000,0117C55D14E4,-65,DB8B36A69C56
SequenceRSSI2,1582075743866000000,0117C55D14E4,-87,D2B6503554D7
SequenceRSSI2,1582075743913000000,0117C55D14E4,-70,C400A2E19293
SequenceRSSI2,1582075743949000000,0117C55D14E4,-92,DF231643E227
SequenceRSSI2,1582075744084000000,0117C55D14E4,-87,E96AF2C858BA
SequenceRSSI2,1582075744135000000,0117C55D14E4,-82,E13B805C6CB0
SequenceRSSI2,1582075744187000000,0117C55D14E4,-65,DB8B36A69C56
SequenceRSSI2,1582075744216000000,0117C55D14E4,-74,D2B6503554D7
SequenceRSSI2,1582075744221000000,0117C55D14E4,-89,F1EDAF28E08A
SequenceRSSI2,1582075744285000000,0117C55D14E4,-71,C400A2E19293
SequenceRSSI2,1582075744308000000,0117C55D14E4,-88,E8FD0B453DC4
SequenceRSSI2,1582075744314000000,0117C55D14E4,-73,CD4533FFC0E1
SequenceRSSI2,1582075744331000000,0117C55D14E4,-67,FDAE5980F28C
SequenceRSSI2,1582075744339000000,0117C55D14E4,-66,F1307ECB3B90
SequenceRSSI2,1582075744403000000,0117C55D14E4,-70,DD697EA75B68
SequenceRSSI2,1582075744405000000,0117C55D14E4,-74,D2B6503554D7
SequenceRSSI2,1582075744408000000,0117C55D14E4,-78,C400A2E19293
SequenceRSSI2,1582075744410000000,0117C55D14E4,-69,F1307ECB3B90
SequenceRSSI2,1582075744410000000,0117C55D14E4,-80,E43355CA8B96
SequenceRSSI2,1582075744447000000,0117C55D14E4,-63,DB8B36A69C56
SequenceRSSI2,1582075744565000000,0117C55D14E4,-80,F1EDAF28E08A
SequenceRSSI2,1582075744596000000,0117C55D14E4,-60,DB8B36A69C56
SequenceRSSI2,1582075744697000000,0117C55D14E4,-80,E8FD0B453DC4
SequenceRSSI2,1582075744700000000,0117C55D14E4,-78,E43355CA8B96
SequenceRSSI2,1582075744877000000,0117C55D14E4,-83,F1EDAF28E08A
SequenceRSSI2,1582075744910000000,0117C55D14E4,-70,C400A2E19293
SequenceRSSI2,1582075744913000000,0117C55D14E4,-72,F69A86823B96
SequenceRSSI2,1582075744922000000,0117C55D14E4,-77,F69A86823B96
SequenceRSSI2,1582075745074000000,0117C55D14E4,-66,DB8B36A69C56
SequenceRSSI2,1582075745077000000,0117C55D14E4,-70,C400A2E19293
SequenceRSSI2,1582075745104000000,0117C55D14E4,-74,FDAE5980F28C
SequenceRSSI2,1582075745147000000,0117C55D14E4,-55,F1307ECB3B90
SequenceRSSI2,1582075745320000000,0117C55D14E4,-86,F69A86823B96
SequenceRSSI2,1582075745367000000,0117C55D14E4,-84,F1EDAF28E08A
SequenceRSSI2,1582075745420000000,0117C55D14E4,-85,E96AF2C858BA
SequenceRSSI2,1582075745501000000,0117C55D14E4,-83,F1EDAF28E08A
SequenceRSSI2,1582075745506000000,0117C55D14E4,-81,E8FD0B453DC4
SequenceRSSI2,1582075745665000000,0117C55D14E4,-75,E43355CA8B96
SequenceRSSI2,1582075745736000000,0117C55D14E4,-83,DF231643E227
SequenceRSSI2,1582075745813000000,0117C55D14E4,-66,DD697EA75B68
SequenceRSSI2,1582075745886000000,0117C55D14E4,-75,C400A2E19293
SequenceRSSI2,1582075746040000000,0117C55D14E4,-89,E96AF2C858BA
SequenceRSSI2,1582075746120000000,0117C55D14E4,-84,E13B805C6CB0
SequenceRSSI2,1582075746248000000,0117C55D14E4,-75,D2B6503554D7
SequenceRSSI2,1582075746510000000,0117C55D14E4,-93,DF231643E227
SequenceRSSI2,1582075746537000000,0117C55D14E4,-68,E43355CA8B96
SequenceRSSI2,1582075746545000000,0117C55D14E4,-75,E13B805C6CB0
SequenceRSSI2,1582075746545000000,0117C55D14E4,-79,D2B6503554D7
SequenceRSSI2,1582075746710000000,0117C55D14E4,-56,DB8B36A69C56
SequenceRSSI2,1582075746713000000,0117C55D14E4,-77,FDAE5980F28C
SequenceRSSI2,1582075746752000000,0117C55D14E4,-68,EC72840D9AD3
SequenceRSSI2,1582075746752000000,0117C55D14E4,-70,F1307ECB3B90
SequenceRSSI2,1582075746785000000,0117C55D14E4,-71,EC72840D9AD3
SequenceRSSI2,1582075746878000000,0117C55D14E4,-77,F69A86823B96
SequenceRSSI2,1582075746945000000,0117C55D14E4,-78,F1EDAF28E08A
SequenceRSSI2,1582075746946000000,0117C55D14E4,-84,E8FD0B453DC4
SequenceRSSI2,1582075747081000000,0117C55D14E4,-76,F69A86823B96
SequenceRSSI2,1582075747102000000,0117C55D14E4,-75,EC72840D9AD3
SequenceRSSI2,1582075747156000000,0117C55D14E4,-64,DB8B36A69C56
SequenceRSSI2,1582075747221000000,0117C55D14E4,-82,E96AF2C858BA
SequenceRSSI2,1582075747244000000,0117C55D14E4,-82,E13B805C6CB0
SequenceRSSI2,1582075747251000000,0117C55D14E4,-79,F1EDAF28E08A
SequenceRSSI2,1582075747254000000,0117C55D14E4,-90,DF231643E227
SequenceRSSI2,1582075747267000000,0117C55D14E4,-73,FDAE5980F28C
SequenceRSSI2,1582075747297000000,0117C55D14E4,-68,F1307ECB3B90
SequenceRSSI2,1582075747309000000,0117C55D14E4,-71,DD697EA75B68
SequenceRSSI2,1582075747393000000,0117C55D14E4,-76,EC72840D9AD3
SequenceRSSI2,1582075747449000000,0117C55D14E4,-82,E8FD0B453DC4
SequenceRSSI2,1582075747484000000,0117C55D14E4,-77,C400A2E19293
SequenceRSSI2,1582075747505000000,0117C55D14E4,-82,DD697EA75B68
SequenceRSSI2,1582075747516000000,0117C55D14E4,-65,DB8B36A69C56
SequenceRSSI2,1582075747559000000,0117C55D14E4,-75,FDAE5980F28C
SequenceRSSI2,1582075747562000000,0117C55D14E4,-81,CD4533FFC0E1
SequenceRSSI2,1582075747630000000,0117C55D14E4,-79,F1EDAF28E08A
SequenceRSSI2,1582075747669000000,0117C55D14E4,-71,E43355CA8B96
SequenceRSSI2,1582075747718000000,0117C55D14E4,-62,DB8B36A69C56
SequenceRSSI2,1582075747836000000,0117C55D14E4,-76,C400A2E19293
SequenceRSSI2,1582075747889000000,0117C55D14E4,-82,F1EDAF28E08A
SequenceRSSI2,1582075747934000000,0117C55D14E4,-77,DD697EA75B68
SequenceRSSI2,1582075748047000000,0117C55D14E4,-85,CD4533FFC0E1
SequenceRSSI2,1582075748070000000,0117C55D14E4,-67,E43355CA8B96
SequenceRSSI2,1582075748155000000,0117C55D14E4,-79,CD4533FFC0E1
SequenceRSSI2,1582075748263000000,0117C55D14E4,-77,EC72840D9AD3
SequenceRSSI2,1582075748284000000,0117C55D14E4,-83,CD4533FFC0E1
SequenceRSSI2,1582075748331000000,0117C55D14E4,-67,C400A2E19293
SequenceRSSI2,1582075748348000000,0117C55D14E4,-64,E43355CA8B96
SequenceRSSI2,1582075748409000000,0117C55D14E4,-85,D2B6503554D7
SequenceRSSI2,1582075748452000000,0117C55D14E4,-79,F1EDAF28E08A
SequenceRSSI2,1582075748487000000,0117C55D14E4,-71,C400A2E19293
SequenceRSSI2,1582075748609000000,0117C55D14E4,-71,EC72840D9AD3
SequenceRSSI2,1582075748629000000,0117C55D14E4,-75,E8FD0B453DC4
SequenceRSSI2,1582075748685000000,0117C55D14E4,-65,DB8B36A69C56
SequenceRSSI2,1582075748691000000,0117C55D14E4,-80,D2B6503554D7
SequenceRSSI2,1582075748693000000,0117C55D14E4,-74,F1307ECB3B90
SequenceRSSI2,1582075748716000000,0117C55D14E4,-77,D2B6503554D7
SequenceRSSI2,1582075748910000000,0117C55D14E4,-67,DB8B36A69C56
SequenceRSSI2,1582075748992000000,0117C55D14E4,-86,E8FD0B453DC4
SequenceRSSI2,1582075748992000000,0117C55D14E4,-72,C400A2E19293
SequenceRSSI2,1582075749045000000,0117C55D14E4,-80,E13B805C6CB0
SequenceRSSI2,1582075749056000000,0117C55D14E4,-70,DB8B36A69C56
SequenceRSSI2,1582075749080000000,0117C55D14E4,-65,FDAE5980F28C
SequenceRSSI2,1582075749188000000,0117C55D14E4,-64,DB8B36A69C56
SequenceRSSI2,1582075749210000000,0117C55D14E4,-79,E13B805C6CB0
SequenceRSSI2,1582075749270000000,0117C55D14E4,-79,F69A86823B96
SequenceRSSI2,1582075749273000000,0117C55D14E4,-79,F69A86823B96
SequenceRSSI2,1582075749278000000,0117C55D14E4,-84,F69A86823B96
SequenceRSSI2,1582075749279000000,0117C55D14E4,-67,FDAE5980F28C
SequenceRSSI2,1582075749405000000,0117C55D14E4,-83,F69A86823B96
SequenceRSSI2,1582075749406000000,0117C55D14E4,-83,F69A86823B96
SequenceRSSI2,1582075749429000000,0117C55D14E4,-68,DD697EA75B68
SequenceRSSI2,1582075749430000000,0117C55D14E4,-91,EC72840D9AD3
SequenceRSSI2,1582075749430000000,0117C55D14E4,-75,DD697EA75B68
SequenceRSSI2,1582075749556000000,0117C55D14E4,-84,CD4533FFC0E1
SequenceRSSI2,1582075749610000000,0117C55D14E4,-69,DB8B36A69C56
SequenceRSSI2,1582075749615000000,0117C55D14E4,-67,C400A2E19293
SequenceRSSI2,1582075749666000000,0117C55D14E4,-74,DD697EA75B68
SequenceRSSI2,1582075749666000000,0117C55D14E4,-74,F1307ECB3B90
SequenceRSSI2,1582075749714000000,0117C55D14E4,-71,C400A2E19293
SequenceRSSI2,1582075750007000000,0117C55D14E4,-64,FDAE5980F28C
SequenceRSSI2,1582075750124000000,0117C55D14E4,-65,FDAE5980F28C
SequenceRSSI2,1582075750128000000,0117C55D14E4,-80,D2B6503554D7
