name,time,beacon,rssi,scanner
TestSequenceRSSI,1579154762848000000,0117C55D14E4,-74,F69A86823B96
TestSequenceRSSI,1579154762851000000,0117C55D14E4,-87,DD697EA75B68
TestSequenceRSSI,1579154762855000000,0117C55D14E4,-62,E96AF2C858BA
TestSequenceRSSI,1579154762859000000,0117C55D14E4,-81,EC72840D9AD3
TestSequenceRSSI,1579154762866000000,0117C55D14E4,-73,FB2EE01C18CE
TestSequenceRSSI,1579154762875000000,0117C55D14E4,-76,DF231643E227
TestSequenceRSSI,1579154762883000000,0117C55D14E4,-73,E13B805C6CB0
TestSequenceRSSI,1579154762946000000,0117C55D14E4,-56,E6D9D20DD197
TestSequenceRSSI,1579154762964000000,0117C55D14E4,-76,F1307ECB3B90
TestSequenceRSSI,1579154763049000000,0117C55D14E4,-64,E6D9D20DD197
TestSequenceRSSI,1579154763163000000,0117C55D14E4,-72,FB2EE01C18CE
TestSequenceRSSI,1579154763298000000,0117C55D14E4,-64,E6D9D20DD197
TestSequenceRSSI,1579154763303000000,0117C55D14E4,-60,E96AF2C858BA
TestSequenceRSSI,1579154763335000000,0117C55D14E4,-88,C400A2E19293
TestSequenceRSSI,1579154763371000000,0117C55D14E4,-62,E6D9D20DD197
TestSequenceRSSI,1579154763418000000,0117C55D14E4,-67,FB2EE01C18CE
TestSequenceRSSI,1579154763461000000,0117C55D14E4,-65,E96AF2C858BA
TestSequenceRSSI,1579154763461000000,0117C55D14E4,-73,FB2EE01C18CE
TestSequenceRSSI,1579154763501000000,0117C55D14E4,-60,E6D9D20DD197
TestSequenceRSSI,1579154763530000000,0117C55D14E4,-89,FDAE5980F28C
TestSequenceRSSI,1579154763547000000,0117C55D14E4,-69,DF231643E227
TestSequenceRSSI,1579154763555000000,0117C55D14E4,-77,E13B805C6CB0
TestSequenceRSSI,1579154763593000000,0117C55D14E4,-63,E96AF2C858BA
TestSequenceRSSI,1579154763647000000,0117C55D14E4,-65,E6D9D20DD197
TestSequenceRSSI,1579154763647000000,0117C55D14E4,-91,C400A2E19293
TestSequenceRSSI,1579154763662000000,0117C55D14E4,-81,DD697EA75B68
TestSequenceRSSI,1579154763667000000,0117C55D14E4,-92,E43355CA8B96
TestSequenceRSSI,1579154763711000000,0117C55D14E4,-83,D2B6503554D7
TestSequenceRSSI,1579154763786000000,0117C55D14E4,-58,E6D9D20DD197
TestSequenceRSSI,1579154763794000000,0117C55D14E4,-76,FB2EE01C18CE
TestSequenceRSSI,1579154763822000000,0117C55D14E4,-63,E96AF2C858BA
TestSequenceRSSI,1579154763822000000,0117C55D14E4,-87,D2B6503554D7
TestSequenceRSSI,1579154763826000000,0117C55D14E4,-87,CD4533FFC0E1
TestSequenceRSSI,1579154763836000000,0117C55D14E4,-64,DF231643E227
TestSequenceRSSI,1579154763934000000,0117C55D14E4,-91,E8FD0B453DC4
TestSequenceRSSI,1579154763934000000,0117C55D14E4,-89,DB8B36A69C56
TestSequenceRSSI,1579154763954000000,0117C55D14E4,-91,EC72840D9AD3
TestSequenceRSSI,1579154763972000000,0117C55D14E4,-63,E6D9D20DD197
TestSequenceRSSI,1579154764004000000,0117C55D14E4,-82,E13B805C6CB0
TestSequenceRSSI,1579154764030000000,0117C55D14E4,-61,E96AF2C858BA
TestSequenceRSSI,1579154764057000000,0117C55D14E4,-84,EC72840D9AD3
TestSequenceRSSI,1579154764120000000,0117C55D14E4,-78,E6D9D20DD197
TestSequenceRSSI,1579154764199000000,0117C55D14E4,-81,EC72840D9AD3
TestSequenceRSSI,1579154764207000000,0117C55D14E4,-60,E6D9D20DD197
TestSequenceRSSI,1579154764239000000,0117C55D14E4,-67,E96AF2C858BA
TestSequenceRSSI,1579154764302000000,0117C55D14E4,-96,E13B805C6CB0
TestSequenceRSSI,1579154764305000000,0117C55D14E4,-92,E8FD0B453DC4
TestSequenceRSSI,1579154764325000000,0117C55D14E4,-56,E6D9D20DD197
TestSequenceRSSI,1579154764412000000,0117C55D14E4,-66,E96AF2C858BA
TestSequenceRSSI,1579154764412000000,0117C55D14E4,-87,FB2EE01C18CE
TestSequenceRSSI,1579154764443000000,0117C55D14E4,-67,FB2EE01C18CE
TestSequenceRSSI,1579154764469000000,0117C55D14E4,-52,E6D9D20DD197
TestSequenceRSSI,1579154764524000000,0117C55D14E4,-70,F69A86823B96
TestSequenceRSSI,1579154764556000000,0117C55D14E4,-75,F69A86823B96
TestSequenceRSSI,1579154764568000000,0117C55D14E4,-54,E6D9D20DD197
TestSequenceRSSI,1579154764568000000,0117C55D14E4,-82,DF231643E227
TestSequenceRSSI,1579154764569000000,0117C55D14E4,-72,DF231643E227
TestSequenceRSSI,1579154764613000000,0117C55D14E4,-77,F69A86823B96
TestSequenceRSSI,1579154764649000000,0117C55D14E4,-91,E8FD0B453DC4
TestSequenceRSSI,1579154764677000000,0117C55D14E4,-88,DD697EA75B68
TestSequenceRSSI,1579154764677000000,0117C55D14E4,-93,F1EDAF28E08A
TestSequenceRSSI,1579154764746000000,0117C55D14E4,-75,E13B805C6CB0
TestSequenceRSSI,1579154764785000000,0117C55D14E4,-72,E96AF2C858BA
TestSequenceRSSI,1579154764858000000,0117C55D14E4,-78,DD697EA75B68
TestSequenceRSSI,1579154765010000000,0117C55D14E4,-74,E13B805C6CB0
TestSequenceRSSI,1579154765012000000,0117C55D14E4,-86,EC72840D9AD3
TestSequenceRSSI,1579154765014000000,0117C55D14E4,-82,DD697EA75B68
TestSequenceRSSI,1579154765014000000,0117C55D14E4,-87,FB2EE01C18CE
TestSequenceRSSI,1579154765014000000,0117C55D14E4,-91,C400A2E19293
TestSequenceRSSI,1579154765051000000,0117C55D14E4,-66,E6D9D20DD197
TestSequenceRSSI,1579154765086000000,0117C55D14E4,-72,FB2EE01C18CE
TestSequenceRSSI,1579154765109000000,0117C55D14E4,-76,E13B805C6CB0
TestSequenceRSSI,1579154765123000000,0117C55D14E4,-61,E96AF2C858BA
TestSequenceRSSI,1579154765123000000,0117C55D14E4,-71,E6D9D20DD197
TestSequenceRSSI,1579154765194000000,0117C55D14E4,-77,F1307ECB3B90
TestSequenceRSSI,1579154765213000000,0117C55D14E4,-56,E96AF2C858BA
TestSequenceRSSI,1579154765265000000,0117C55D14E4,-85,FDAE5980F28C
TestSequenceRSSI,1579154765266000000,0117C55D14E4,-65,E6D9D20DD197
TestSequenceRSSI,1579154765275000000,0117C55D14E4,-86,C400A2E19293
TestSequenceRSSI,1579154765361000000,0117C55D14E4,-60,E96AF2C858BA
TestSequenceRSSI,1579154765394000000,0117C55D14E4,-66,E6D9D20DD197
TestSequenceRSSI,1579154765465000000,0117C55D14E4,-75,CD4533FFC0E1
TestSequenceRSSI,1579154765479000000,0117C55D14E4,-74,FB2EE01C18CE
TestSequenceRSSI,1579154765560000000,0117C55D14E4,-89,FDAE5980F28C
TestSequenceRSSI,1579154765560000000,0117C55D14E4,-73,E6D9D20DD197
TestSequenceRSSI,1579154765560000000,0117C55D14E4,-80,EC72840D9AD3
TestSequenceRSSI,1579154765561000000,0117C55D14E4,-57,E96AF2C858BA
TestSequenceRSSI,1579154765612000000,0117C55D14E4,-77,FB2EE01C18CE
TestSequenceRSSI,1579154765774000000,0117C55D14E4,-84,E13B805C6CB0
TestSequenceRSSI,1579154765774000000,0117C55D14E4,-87,E43355CA8B96
TestSequenceRSSI,1579154765825000000,0117C55D14E4,-62,E96AF2C858BA
TestSequenceRSSI,1579154765906000000,0117C55D14E4,-67,E6D9D20DD197
TestSequenceRSSI,1579154765907000000,0117C55D14E4,-65,E6D9D20DD197
TestSequenceRSSI,1579154765961000000,0117C55D14E4,-64,E96AF2C858BA
TestSequenceRSSI,1579154766000000000,0117C55D14E4,-76,F69A86823B96
TestSequenceRSSI,1579154766003000000,0117C55D14E4,-85,F69A86823B96
TestSequenceRSSI,1579154766005000000,0117C55D14E4,-80,F69A86823B96
TestSequenceRSSI,1579154766025000000,0117C55D14E4,-69,E6D9D20DD197
TestSequenceRSSI,1579154766025000000,0117C55D14E4,-82,F69A86823B96
TestSequenceRSSI,1579154766066000000,0117C55D14E4,-71,FB2EE01C18CE
TestSequenceRSSI,1579154766068000000,0117C55D14E4,-74,E13B805C6CB0
TestSequenceRSSI,1579154766084000000,0117C55D14E4,-73,F69A86823B96
TestSequenceRSSI,1579154766123000000,0117C55D14E4,-57,E96AF2C858BA
TestSequenceRSSI,1579154766123000000,0117C55D14E4,-65,DF231643E227
TestSequenceRSSI,1579154766126000000,0117C55D14E4,-66,DF231643E227
TestSequenceRSSI,1579154766165000000,0117C55D14E4,-74,FB2EE01C18CE
TestSequenceRSSI,1579154766165000000,0117C55D14E4,-69,E6D9D20DD197
TestSequenceRSSI,1579154766205000000,0117C55D14E4,-69,DF231643E227
TestSequenceRSSI,1579154766239000000,0117C55D14E4,-68,E6D9D20DD197
TestSequenceRSSI,1579154766268000000,0117C55D14E4,-77,DF231643E227
TestSequenceRSSI,1579154766292000000,0117C55D14E4,-82,FDAE5980F28C
TestSequenceRSSI,1579154766324000000,0117C55D14E4,-80,E6D9D20DD197
TestSequenceRSSI,1579154766340000000,0117C55D14E4,-87,E8FD0B453DC4
TestSequenceRSSI,1579154766405000000,0117C55D14E4,-62,E96AF2C858BA
TestSequenceRSSI,1579154766472000000,0117C55D14E4,-69,DF231643E227
TestSequenceRSSI,1579154766508000000,0117C55D14E4,-68,E6D9D20DD197
TestSequenceRSSI,1579154766569000000,0117C55D14E4,-60,E96AF2C858BA
TestSequenceRSSI,1579154766606000000,0117C55D14E4,-63,E96AF2C858BA
TestSequenceRSSI,1579154766724000000,0117C55D14E4,-68,DF231643E227
TestSequenceRSSI,1579154766726000000,0117C55D14E4,-56,E96AF2C858BA
TestSequenceRSSI,1579154766727000000,0117C55D14E4,-71,E13B805C6CB0
TestSequenceRSSI,1579154766727000000,0117C55D14E4,-77,EC72840D9AD3
TestSequenceRSSI,1579154766809000000,0117C55D14E4,-75,F69A86823B96
TestSequenceRSSI,1579154766830000000,0117C55D14E4,-71,FB2EE01C18CE
TestSequenceRSSI,1579154766955000000,0117C55D14E4,-80,CD4533FFC0E1
TestSequenceRSSI,1579154767014000000,0117C55D14E4,-60,E96AF2C858BA
TestSequenceRSSI,1579154767020000000,0117C55D14E4,-82,EC72840D9AD3
TestSequenceRSSI,1579154767042000000,0117C55D14E4,-76,FB2EE01C18CE
TestSequenceRSSI,1579154767141000000,0117C55D14E4,-70,E6D9D20DD197
TestSequenceRSSI,1579154767239000000,0117C55D14E4,-57,E96AF2C858BA
TestSequenceRSSI,1579154767265000000,0117C55D14E4,-70,E6D9D20DD197
TestSequenceRSSI,1579154767308000000,0117C55D14E4,-62,E96AF2C858BA
TestSequenceRSSI,1579154767308000000,0117C55D14E4,-82,F1307ECB3B90
TestSequenceRSSI,1579154767352000000,0117C55D14E4,-75,E13B805C6CB0
TestSequenceRSSI,1579154767471000000,0117C55D14E4,-51,E96AF2C858BA
TestSequenceRSSI,1579154767575000000,0117C55D14E4,-55,E96AF2C858BA
TestSequenceRSSI,1579154767733000000,0117C55D14E4,-57,E96AF2C858BA
TestSequenceRSSI,1579154767734000000,0117C55D14E4,-67,E6D9D20DD197
TestSequenceRSSI,1579154767748000000,0117C55D14E4,-57,E96AF2C858BA
TestSequenceRSSI,1579154767780000000,0117C55D14E4,-84,DB8B36A69C56
TestSequenceRSSI,1579154767873000000,0117C55D14E4,-66,E13B805C6CB0
TestSequenceRSSI,1579154767873000000,0117C55D14E4,-53,E96AF2C858BA
TestSequenceRSSI,1579154767876000000,0117C55D14E4,-67,DF231643E227
TestSequenceRSSI,1579154768021000000,0117C55D14E4,-65,E6D9D20DD197
TestSequenceRSSI,1579154768079000000,0117C55D14E4,-82,FDAE5980F28C
TestSequenceRSSI,1579154768138000000,0117C55D14E4,-74,DB8B36A69C56
TestSequenceRSSI,1579154768195000000,0117C55D14E4,-78,E13B805C6CB0
TestSequenceRSSI,1579154768195000000,0117C55D14E4,-60,DF231643E227
TestSequenceRSSI,1579154768361000000,0117C55D14E4,-68,E6D9D20DD197
TestSequenceRSSI,1579154768362000000,0117C55D14E4,-55,E96AF2C858BA
TestSequenceRSSI,1579154768464000000,0117C55D14E4,-78,F1307ECB3B90
TestSequenceRSSI,1579154768472000000,0117C55D14E4,-76,DD697EA75B68
TestSequenceRSSI,1579154768476000000,0117C55D14E4,-68,E6D9D20DD197
TestSequenceRSSI,1579154768483000000,0117C55D14E4,-77,D2B6503554D7
TestSequenceRSSI,1579154768512000000,0117C55D14E4,-86,EC72840D9AD3
TestSequenceRSSI,1579154768513000000,0117C55D14E4,-73,E13B805C6CB0
TestSequenceRSSI,1579154768523000000,0117C55D14E4,-68,E96AF2C858BA
TestSequenceRSSI,1579154768559000000,0117C55D14E4,-77,DF231643E227
TestSequenceRSSI,1579154768615000000,0117C55D14E4,-62,E6D9D20DD197
TestSequenceRSSI,1579154768658000000,0117C55D14E4,-79,E13B805C6CB0
TestSequenceRSSI,1579154768675000000,0117C55D14E4,-60,E96AF2C858BA
TestSequenceRSSI,1579154768792000000,0117C55D14E4,-94,D2B6503554D7
TestSequenceRSSI,1579154768805000000,0117C55D14E4,-94,E8FD0B453DC4
TestSequenceRSSI,1579154768830000000,0117C55D14E4,-65,E6D9D20DD197
TestSequenceRSSI,1579154768830000000,0117C55D14E4,-67,E96AF2C858BA
TestSequenceRSSI,1579154768854000000,0117C55D14E4,-62,DF231643E227
TestSequenceRSSI,1579154768867000000,0117C55D14E4,-81,CD4533FFC0E1
TestSequenceRSSI,1579154768953000000,0117C55D14E4,-68,FB2EE01C18CE
TestSequenceRSSI,1579154768953000000,0117C55D14E4,-67,DF231643E227
TestSequenceRSSI,1579154768954000000,0117C55D14E4,-79,FB2EE01C18CE
TestSequenceRSSI,1579154768961000000,0117C55D14E4,-73,FB2EE01C18CE
TestSequenceRSSI,1579154768983000000,0117C55D14E4,-71,E96AF2C858BA
TestSequenceRSSI,1579154769037000000,0117C55D14E4,-73,F69A86823B96
TestSequenceRSSI,1579154769076000000,0117C55D14E4,-89,F69A86823B96
TestSequenceRSSI,1579154769191000000,0117C55D14E4,-69,DF231643E227
TestSequenceRSSI,1579154769191000000,0117C55D14E4,-58,E96AF2C858BA
TestSequenceRSSI,1579154769258000000,0117C55D14E4,-77,EC72840D9AD3
TestSequenceRSSI,1579154769305000000,0117C55D14E4,-63,FB2EE01C18CE
TestSequenceRSSI,1579154769333000000,0117C55D14E4,-55,E96AF2C858BA
TestSequenceRSSI,1579154769349000000,0117C55D14E4,-73,E6D9D20DD197
TestSequenceRSSI,1579154769488000000,0117C55D14E4,-55,E96AF2C858BA
TestSequenceRSSI,1579154769488000000,0117C55D14E4,-67,E6D9D20DD197
TestSequenceRSSI,1579154769490000000,0117C55D14E4,-67,E6D9D20DD197
TestSequenceRSSI,1579154769491000000,0117C55D14E4,-66,FB2EE01C18CE
TestSequenceRSSI,1579154769559000000,0117C55D14E4,-70,FB2EE01C18CE
TestSequenceRSSI,1579154769626000000,0117C55D14E4,-82,E6D9D20DD197
TestSequenceRSSI,1579154769705000000,0117C55D14E4,-69,E96AF2C858BA
TestSequenceRSSI,1579154769715000000,0117C55D14E4,-75,E6D9D20DD197
TestSequenceRSSI,1579154769892000000,0117C55D14E4,-70,FB2EE01C18CE
TestSequenceRSSI,1579154769892000000,0117C55D14E4,-64,E96AF2C858BA
TestSequenceRSSI,1579154769911000000,0117C55D14E4,-69,FB2EE01C18CE
TestSequenceRSSI,1579154769931000000,0117C55D14E4,-65,E96AF2C858BA
